id,title,genres,keywords,cast,director,overview,popularity,vote_average,vote_count,release_date,budget,revenue,runtime,original_language,release_year,return_on_investment,runtime_category,weighted_score,metadata_soup,soup_length
16158,The Wood,"['comedy', 'drama', 'romance']",[],"['omarepps', 'richardt.jones', 'tayediggs', 'malindawilliams', 'seannelson']",rickfamuyiwa,"In the panicky, uncertain hours before his wedding, a groom with prenuptial jitters and his two best friends reminisce about growing up together in the middle-class African-American neighborhood of Inglewood, California. Flashing back to the twenty-something trio's childhood exploits, the memories capture the mood and nostalgia of the '80s era.",5.537646,7.1,34,1999-07-16,6000000.0,25059640.0,106.0,en,1999,3.176606666666667,Standard,6.110472225420958, omarepps richardt.jones tayediggs malindawilliams seannelson rickfamuyiwa comedy drama romance,95
629,The Usual Suspects,"['drama', 'crime', 'thriller']","['law', 'relatives', 'theft', 'criminal', 'criminalmastermind', 'hungarian', 'sibling']","['stephenbaldwin', 'gabrielbyrne', 'chazzpalminteri', 'kevinpollak', 'petepostlethwaite']",bryansinger,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",64.025031,8.1,3254,1995-07-19,6000000.0,23341568.0,106.0,en,1995,2.890261333333333,Standard,7.375156742376522,law relatives theft criminal criminalmastermind hungarian sibling stephenbaldwin gabrielbyrne chazzpalminteri kevinpollak petepostlethwaite bryansinger drama crime thriller,172
10160,A Nightmare on Elm Street 5: The Dream Child,"['horror', 'thriller']","['nun', 'baby', 'monster', 'asylum', 'nightmare', 'supernatural', 'resurrection', 'vision', 'torture', 'pregnancy', 'birth', 'disfigurement', 'fetus', 'womb', 'dreams']","['robertenglund', 'lisawilcox', 'erikaanderson', 'valoriearmstrong', 'michaelashton']",stephenhopkins,"Alice, having survived the previous installment of the Nightmare series, finds the deadly dreams of Freddy Krueger starting once again. This time, the taunting murderer is striking through the sleeping mind of Alice's unborn child. His intention is to be ""born again"" into the real world. The only one who can stop Freddy is his dead mother, but can Alice free her spirit in time to save her own son?",12.654051,5.5,245,1989-08-11,8000000.0,22168359.0,89.0,en,1989,1.771044875,Standard,6.022534412440339,nun baby monster asylum nightmare supernatural resurrection vision torture pregnancy birth disfigurement fetus womb dreams robertenglund lisawilcox erikaanderson valoriearmstrong michaelashton stephenhopkins horror thriller,223
11452,National Lampoon’s Van Wilder,"['comedy', 'romance']","['malenudity', 'femalenudity', 'sex', 'college', 'lockerroom', 'doggystyle', 'flirting', 'exposé', 'pug', 'bonbon', 'fraternitypledge', 'greekletter', 'laxative']","['ryanreynolds', 'tarareid', 'timmatheson', 'kalpenn', 'simonhelberg']",waltbecker,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter, Gwen is sent to do a story on Van Wilder, things get a little complicated.",35.108498,5.9,858,2002-03-29,5000000.0,38275483.0,92.0,en,2002,6.6550966,Standard,6.031022175818944,malenudity femalenudity sex college lockerroom doggystyle flirting exposé pug bonbon fraternitypledge greekletter laxative ryanreynolds tarareid timmatheson kalpenn simonhelberg waltbecker comedy romance,203
12163,The Wrestler,"['drama', 'romance']","['supermarket', 'heartattack', 'ambition', 'daughter', 'wrestling', 'sport', 'stripper', 'steroids', 'fame', 'barbedwire', 'wrestler', 'redemption']","['mickeyrourke', 'marisatomei', 'evanrachelwood', 'markmargolis', 'toddbarry']",darrenaronofsky,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",40.196514,7.3,1000,2008-09-07,6000000.0,44703995.0,109.0,en,2008,6.450665833333334,Standard,6.517702999886627,supermarket heartattack ambition daughter wrestling sport stripper steroids fame barbedwire wrestler redemption mickeyrourke marisatomei evanrachelwood markmargolis toddbarry darrenaronofsky drama romance,204
32275,Duel in the Sun,['western'],['halfbreed'],"['jenniferjones', 'josephcotten', 'gregorypeck', 'lionelbarrymore', 'herbertmarshall']",kingvidor,"Beautiful half-breed Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.",7.60445,6.2,37,1946-12-31,6000000.0,20400000.0,144.0,en,1946,2.4,Standard,6.094298920165406,halfbreed jenniferjones josephcotten gregorypeck lionelbarrymore herbertmarshall kingvidor western,98
13785,Best in Show,['comedy'],"['illinois', 'petshop', 'poodle', 'independentfilm', 'mockumentary', 'terrier', 'kimono']","['jaybrazeau', 'parkerposey', 'michaelhitchcock', ""catherineo'hara"", 'eugenelevy']",christopherguest,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",10.982255,6.7,166,2000-09-19,,,90.0,en,2000,0.0,Standard,6.142510574175914,illinois petshop poodle independentfilm mockumentary terrier kimono jaybrazeau parkerposey michaelhitchcock catherineo'hara eugenelevy christopherguest comedy,158
1103,Escape from New York,"['sciencefiction', 'action']","['taxi', 'streetgang', 'usapresident', 'warveteran', 'hostage', 'kidnapping', 'liberationofprisoners', 'antihero', 'gangsterboss', 'dystopia', 'policeoperation', 'attempttoescape', 'cyberpunk', 'reluctanthero']","['kurtrussell', 'leevancleef', 'ernestborgnine', 'donaldpleasence', 'isaachayes']",johncarpenter,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.",24.351305,6.9,703,1981-05-22,6000000.0,50244700.0,99.0,en,1981,7.374116666666667,Standard,6.315632405319195,taxi streetgang usapresident warveteran hostage kidnapping liberationofprisoners antihero gangsterboss dystopia policeoperation attempttoescape cyberpunk reluctanthero kurtrussell leevancleef ernestborgnine donaldpleasence isaachayes johncarpenter sciencefiction action,269
36739,School Daze,"['comedy', 'drama']",['musical'],"['samuell.jackson', 'laurencefishburne', 'giancarloesposito', 'tishacampbell-martin', 'ossiedavis']",spikelee,In the South of the United States are taking place confrontations between two groups of students who have different ideas and are not able to accept the one of the oponent.,3.159574,6.2,26,1988-02-12,,,121.0,en,1988,0.0,Standard,6.093675281526605,musical samuell.jackson laurencefishburne giancarloesposito tishacampbell-martin ossiedavis spikelee comedy drama,113
14144,Daddy Day Camp,"['comedy', 'family']","['competition', 'grandfathergrandsonrelationship', 'vomit', 'summercamp', 'toilet', 'rivalry', 'colonel']","['cubagoodingjr.', 'tamalajones', 'paulrae', 'lochlynmunro', 'richardgant']",fredsavage,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",12.601677,4.4,91,2007-08-08,6000000.0,18197398.0,89.0,en,2007,2.0328996666666668,Standard,6.012360420274801,competition grandfathergrandsonrelationship vomit summercamp toilet rivalry colonel cubagoodingjr. tamalajones paulrae lochlynmunro richardgant fredsavage comedy family,168
10622,Mr. Nice Guy,"['crime', 'action', 'comedy']","['journalist', 'martialarts', 'cook', 'drugdealer']","['jackiechan', 'richardnorton', 'mikilee', 'gabriellefitzpatrick', 'karenmclymont']",sammohung,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,7.077505,6.3,128,1997-01-31,12716953.0,18814720.0,113.0,cn,1997,0.4794990592479189,Standard,6.105699855003154,journalist martialarts cook drugdealer jackiechan richardnorton mikilee gabriellefitzpatrick karenmclymont sammohung crime action comedy,136
13370,A Mighty Wind,"['comedy', 'music']","['mockumentary', 'folksinger']","['bobbalaban', 'christopherguest', 'johnmichaelhiggins', 'eugenelevy', 'janelynch']",christopherguest,"In ""A Mighty Wind"", director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell tell the story of 60's-era folk musicians, who inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall.",4.053017,6.6,74,2003-04-16,6000000.0,18750246.0,91.0,en,2003,2.125041,Standard,6.111821896506067,mockumentary folksinger bobbalaban christopherguest johnmichaelhiggins eugenelevy janelynch christopherguest comedy music,121
11191,Mystic Pizza,"['comedy', 'drama', 'romance']","['independentfilm', 'commitment', 'lobster', 'portugueseamerican']","['annabethgish', 'juliaroberts', 'lilitaylor', ""vincentd'onofrio"", 'williamr.moses']",donaldpetrie,Three teenage girls come of age while working at a pizza parlor in Mystic Connecticut.,6.379933,5.9,123,1988-10-13,,,104.0,en,1988,0.0,Standard,6.080120421575509,independentfilm commitment lobster portugueseamerican annabethgish juliaroberts lilitaylor vincentd'onofrio williamr.moses donaldpetrie comedy drama romance,156
10215,Sliding Doors,"['comedy', 'drama', 'fantasy', 'romance']","['doublelife', 'commercial', 'fantasy', 'chance', 'marketing', 'timetravel', 'inflagranti', 'ambiguousending', 'alternativereality']","['gwynethpaltrow', 'johnhannah', 'johnlynch', 'jeannetripplehorn', 'zaraturner']",peterhowitt,"Gwyneth Paltrow plays London publicist Helen, effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",15.639016,6.5,354,1998-04-23,6000000.0,58000000.0,99.0,en,1998,8.666666666666666,Standard,6.158022347599983,doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality gwynethpaltrow johnhannah johnlynch jeannetripplehorn zaraturner peterhowitt comedy drama fantasy romance,210
25066,Tales from the Hood,"['crime', 'horror', 'thriller']","['prison', 'childabuse', 'kukluxklan', 'policebrutality', 'ghetto', 'anthology', 'evildoll', 'murder', 'hood', 'dirtycop', 'funeralhome']","['clarencewilliamsiii', 'corbinbernsen', 'davidalangrier', 'wingshauser', 'duanewhitaker']",rustycundieff,A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,3.89204,5.4,32,1995-05-24,6000000.0,12000000.0,98.0,en,1995,1.0,Standard,6.080329445508021,prison childabuse kukluxklan policebrutality ghetto anthology evildoll murder hood dirtycop funeralhome clarencewilliamsiii corbinbernsen davidalangrier wingshauser duanewhitaker rustycundieff crime horror thriller,214
1523,The Last King of Scotland,['drama'],"['dictator', '1970s', 'general', 'kidnapping', 'naivety', 'luxury', 'oscaraward', 'charisma', 'polygamy', 'uganda', 'dictatorship']","['forestwhitaker', 'jamesmcavoy', 'simonmcburney', 'gilliananderson', 'kerrywashington']",kevinmacdonald,"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",26.286954,7.4,558,2006-09-01,6000000.0,48027970.0,121.0,en,2006,7.004661666666666,Standard,6.396698462225923,dictator 1970s general kidnapping naivety luxury oscaraward charisma polygamy uganda dictatorship forestwhitaker jamesmcavoy simonmcburney gilliananderson kerrywashington kevinmacdonald drama,191
11361,Halloween 5: The Revenge of Michael Myers,"['horror', 'thriller']","['sheriff', 'barn', 'black', 'sequel', 'boogeyman', 'maskedkiller', 'slasher', 'youth', 'psychiatrist', 'killer', 'kitten', 'scythe', 'heroine', 'pitchfork', 'psychotronic', 'michaelmyers']","['donaldpleasence', 'danielleharris', 'elliecornell', 'beaustarr', 'donshanks']",dominiqueothenin-girard,"Presumed dead after a shoot-out with the Haddonfield police, Michael Myers is secretly nursed back to health -- and returns a year later to kill again and once more targets his young niece, Jamie. Jamie is now recovering in the local children's hospital after attacking her stepmother and losing her voice. Her mental link with her evil uncle may be the key to uprooting her family tree.",8.008844,5.2,183,1989-10-12,5000000.0,11642254.0,96.0,en,1989,1.3284508,Standard,6.011402095022362,sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers donaldpleasence danielleharris elliecornell beaustarr donshanks dominiqueothenin-girard horror thriller,244
92591,Bernie,"['comedy', 'crime', 'drama']","['prisonvisit', 'funeraldirector', 'funeralhome', 'amateurtheater', 'embezzlement', 'missingpersonscase', 'hiddencorpse', 'estrangedfamilymember', 'jurytrial', 'hick', 'stockbroker', 'corpseinfreezer', 'confessionofcrime', 'duringcreditsstinger']","['jackblack', 'shirleymaclaine', 'matthewmcconaughey', 'bradycoleman', 'tommyg.kendrick']",richardlinklater,"In this true story in the tiny, rural town of Carthage, TX, assistant funeral director Bernie Tiede was one of the town's most beloved residents. Everyone loved and appreciated Bernie, and it came as no surprise when he befriended Marjorie Nugent, an affluent widow who was as well known for her sour attitude as her fortune. Until that day news came that Marjorie Nugent had been dead for some time, and Bernie Tiede was being charged with the murder.",12.68514,6.5,320,2012-04-27,5000000.0,9206470.0,100.0,en,2012,0.841294,Standard,6.15263537568486,prisonvisit funeraldirector funeralhome amateurtheater embezzlement missingpersonscase hiddencorpse estrangedfamilymember jurytrial hick stockbroker corpseinfreezer confessionofcrime duringcreditsstinger jackblack shirleymaclaine matthewmcconaughey bradycoleman tommyg.kendrick richardlinklater comedy crime drama,313
57612,Dolphins and Whales: Tribes of the Ocean,['documentary'],"['dolphin', 'whale', 'killerwhale', 'imax', '3d', 'manatee', 'conservation']","['darylhannah', 'charlotterampling']",jean-jacquesmantello,"This documentary goes to coral reefs of the Bahamas and the waters of the Kingdom of Tonga for a close encounter with the surviving tribes of the ocean: wild dolphins and belugas, the love of a Humpback mother for her newborn calf, the singing Humpback males, an orca the mighty King of the ocean, and the gentle manatee. Little-known aspects of these creatures capable of sophisticated communication and social interaction. Documents the life of these graceful, majestic yet endangered sea creatures",0.041651,8.0,3,2008-02-15,6000000.0,7518876.0,42.0,en,2008,0.253146,Short,6.095279784337027,dolphin whale killerwhale imax 3d manatee conservation darylhannah charlotterampling jean-jacquesmantello documentary,117
12509,Pollock,"['drama', 'romance']","['artist', 'success', 'relationshipproblems', 'alcoholism', 'independentfilm', 'fallinginlove']","['edharris', 'marciagayharden', 'tombower', 'jenniferconnelly', 'budcort']",edharris,"In August of 1949, Life Magazine ran a banner headline that begged the question: ""Jackson Pollock: Is he the greatest living painter in the United States?"" The film is a look back into the life of an extraordinary man, a man who has fittingly been called ""an artist dedicated to concealment, a celebrity who nobody knew."" As he struggled with self-doubt, engaging in a lonely tug-of-war between needing to express himself and wanting to shut the world out, Pollock began a downward spiral.",8.483531,6.6,91,2000-09-06,,,122.0,en,2000,0.0,Standard,6.116123248096922,artist success relationshipproblems alcoholism independentfilm fallinginlove edharris marciagayharden tombower jenniferconnelly budcort edharris drama romance,158
15256,200 Cigarettes,"['comedy', 'drama', 'romance']","[""newyear'seve"", 'independentfilm', 'relationship', 'womandirector', 'lowereastside']","['benaffleck', 'caseyaffleck', 'davechappelle', 'katehudson', 'janeanegarofalo']",risabramongarcia,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.",3.561198,6.1,44,1999-02-26,6000000.0,6852450.0,101.0,en,1999,0.142075,Standard,6.092354544665429,newyear'seve independentfilm relationship womandirector lowereastside benaffleck caseyaffleck davechappelle katehudson janeanegarofalo risabramongarcia comedy drama romance,172
83686,The Words,"['drama', 'thriller']","['plagiarizedbook', 'stolennovel', 'plagiarizednovel', 'aspiringwriter']","['bradleycooper', 'zoesaldana', 'jeremyirons', 'dennisquaid', 'oliviawilde']",brianklugman,"The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.",14.988746,6.4,379,2012-09-07,6000000.0,13231461.0,96.0,en,2012,1.2052435,Standard,6.144785873039687,plagiarizedbook stolennovel plagiarizednovel aspiringwriter bradleycooper zoesaldana jeremyirons dennisquaid oliviawilde brianklugman drama thriller,148
80304,Casa De Mi Padre,"['comedy', 'western']","['mexico', 'organizedcrime', 'druglord', 'padre', 'aftercreditsstinger', 'duringcreditsstinger']","['willferrell', 'gaelgarcíabernal', 'génesisrodríguez', 'diegoluna', 'efrenramirez']",mattpiedmont,"Scheming of a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.",5.754416,5.5,103,2012-03-15,,,84.0,en,2012,0.0,Standard,6.060754195363243,mexico organizedcrime druglord padre aftercreditsstinger duringcreditsstinger willferrell gaelgarcíabernal génesisrodríguez diegoluna efrenramirez mattpiedmont comedy western,174
28053,City Island,"['drama', 'comedy']","['secret', 'fetishism', 'stripper', 'familysecrets', 'convict', 'chubbywoman', 'extramaritalaffair']","['andygarcía', 'juliannamargulies', 'stevenstrait', 'dominikgarcía-lorido', 'ezramiller']",raymonddefelitta,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.",6.497285,6.9,113,2009-03-06,6000000.0,6670712.0,104.0,en,2009,0.1117853333333333,Standard,6.13895059694486,secret fetishism stripper familysecrets convict chubbywoman extramaritalaffair andygarcía juliannamargulies stevenstrait dominikgarcía-lorido ezramiller raymonddefelitta drama comedy,182
67913,The Guard,"['action', 'comedy', 'thriller', 'crime']","['prostitute', 'blackmail', 'drugsmuggle', 'ruralireland', 'dryhumour']","['brendangleeson', 'doncheadle', 'liamcunningham', 'markstrong', 'katarinacas']",johnmichaelmcdonagh,"Two policemen must join forces to take on an international drug- smuggling gang - one, an unorthodox Irish policeman and the other, a straitlaced FBI agent. Sergeant Gerry Boyle is an eccentric small-town cop with a confrontational and crass personality and a subversive sense of humor. A longtime policeman in County Galway, Boyle is a maverick with his own moral code. He has seen enough of the world to know there isn't much to it and has had plenty of time to think about it. When a fellow police officer disappears and Boyle's small town becomes key to a large drug trafficking investigation, he is forced to at least feign interest when dealing with the humorless FBI agent Wendell Everett assigned to the case.",19.411141,6.8,372,2011-07-07,6000000.0,19560274.0,96.0,en,2011,2.2600456666666666,Standard,6.211295781251449,prostitute blackmail drugsmuggle ruralireland dryhumour brendangleeson doncheadle liamcunningham markstrong katarinacas johnmichaelmcdonagh action comedy thriller crime,168
13991,College,['comedy'],"['sexuality', 'college', 'girlfriend', 'vomit', 'celebration', 'fraternity', 'fratparty']","['drakebell', 'andrewcaldwell', 'andreemoss', 'carolynmoss', 'wendytalley']",debhagan,A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,7.034618,4.8,48,2008-08-28,7000000.0,6230276.0,94.0,en,2008,-0.1099605714285714,Standard,6.059291875995655,sexuality college girlfriend vomit celebration fraternity fratparty drakebell andrewcaldwell andreemoss carolynmoss wendytalley debhagan comedy,143
1443,The Virgin Suicides,"['drama', 'romance']","['michigan', '1970s', 'youth', 'family', 'womandirector']","['jameswoods', 'kathleenturner', 'kirstendunst', 'joshhartnett', 'michaelparé']",sofiacoppola,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",26.218912,7.1,817,1999-04-21,6000000.0,10409377.0,97.0,en,1999,0.7348961666666667,Standard,6.402255100880545,michigan 1970s youth family womandirector jameswoods kathleenturner kirstendunst joshhartnett michaelparé sofiacoppola drama romance,132
8545,Little Voice,"['comedy', 'drama']","['parentskidsrelationship', 'voice', 'loneliness', 'independentfilm', 'singer', 'cowardliness', 'carrierpigeon']","['brendablethyn', 'michaelcaine', 'ewanmcgregor', 'janehorrocks', 'jimbroadbent']",markherman,"After the death of her father, Little Voice or LV becomes a virtual recluse, never going out and hardly ever saying a word. She just sits in her bedroom listening to her father's collection of old records of Shirley Bassey, Marilyn Monroe and various other famous female singers. But at night time, LV sings, imitating these great singers with surprising accuracy. One night she is overheard by one of her mother's boyfriends, who happens to be a talent agent. He manages to convince her that her talent is special and arranges for her to perform at the local night club, but several problems arise.",4.647547,6.6,61,1998-11-05,,,97.0,en,1998,0.0,Standard,6.108480675412342,parentskidsrelationship voice loneliness independentfilm singer cowardliness carrierpigeon brendablethyn michaelcaine ewanmcgregor janehorrocks jimbroadbent markherman comedy drama,180
19556,Miss March,"['comedy', 'romance']","['sex', 'firsttime', 'virgin', 'roadtrip', 'playboy', 'duringcreditsstinger']","['zachcregger', 'trevormoore', 'raquelalessi', 'craigrobinson', 'mollystanton']",zachcregger,A young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl.,9.371534,5.4,77,2009-03-13,,,89.0,en,2009,0.0,Standard,6.064345930290385,sex firsttime virgin roadtrip playboy duringcreditsstinger zachcregger trevormoore raquelalessi craigrobinson mollystanton zachcregger comedy romance,149
231576,Wish I Was Here,"['drama', 'comedy']","['jew', 'independentfilm', 'homeschooling', 'family', 'strugglingactor']","['zachbraff', 'katehudson', 'joeyking', 'piercegagnon', 'donaldfaison']",zachbraff,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",15.015271,6.4,300,2014-01-18,5500000.0,5483299.0,120.0,en,2014,-0.0030365454545454,Standard,6.135357367601104,jew independentfilm homeschooling family strugglingactor zachbraff katehudson joeyking piercegagnon donaldfaison zachbraff drama comedy,135
16172,Simply Irresistible,['comedy'],"['restaurant', 'departmentstore', 'kitchen', 'love', 'crab', 'chef', 'irresistible']","['sarahmichellegellar', 'seanpatrickflanery', 'dylanbaker', 'patriciaclarkson', 'lawrencegilliardjr.']",marktarlov,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",5.696491,5.5,52,1999-02-05,6000000.0,4398989.0,95.0,en,1999,-0.2668351666666667,Standard,6.075882456029518,restaurant departmentstore kitchen love crab chef irresistible sarahmichellegellar seanpatrickflanery dylanbaker patriciaclarkson lawrencegilliardjr. marktarlov comedy,167
13403,Hedwig and the Angry Inch,"['comedy', 'music']","['transvestism', 'gay', 'sex', 'singer', 'transgender', 'glamrock', 'selfidentity', 'rockodyssey', 'referencetokant', 'militarybrat', 'restaurantchain', 'lgbtinthemilitary', 'childmolestation', 'theatricalmanager']","['johncameronmitchell', 'miriamshor', 'stephentrask', 'theodoreliscinski', 'robcampbell']",johncameronmitchell,A transexual punk rock girl from East Berlin tours the US with her rock band as she tells her life story and follows the ex-boyfriend/bandmate who stole her songs.,4.25422,7.4,80,2001-07-20,,,95.0,en,2001,0.0,Standard,6.146709859715493,transvestism gay sex singer transgender glamrock selfidentity rockodyssey referencetokant militarybrat restaurantchain lgbtinthemilitary childmolestation theatricalmanager johncameronmitchell miriamshor stephentrask theodoreliscinski robcampbell johncameronmitchell comedy music,278
15797,Only the Strong,['action'],[],"['markdacascos', 'geoffreylewis', 'staceytravis', 'pacochristianprieto', 'toddsusman']",sheldonlettich,"Former Green Beret Louis Stevens returns to his hometown of Miami after completing military service in Brazil, only to learn that his old high school has become a haven for gangs and drug dealers. After Stevens uses his capoeira skills to kick several drug dealers off of the school property, Kerrigan, one of Stevens' old teachers, sees the impact that Stevens has on the students. Kerrigan gives him the task of teaching Capoeira to a handful of the worst at-risk students at the school.",5.411243,6.9,29,1993-08-27,6000000.0,3283371.0,99.0,en,1993,-0.4527715,Standard,6.104716822790084, markdacascos geoffreylewis staceytravis pacochristianprieto toddsusman sheldonlettich action,93
347764,Goddess of Love,"['mystery', 'drama', 'thriller', 'horror']",[],"['alexiskendra', 'elizabethsandy', 'mondascott', 'woodynaismith', 'raygrady']",jonknautz,Enter into a baroque vortex of madness when an emotionally unstable woman is shattered after tremendous heartbreak. Brian was the love of Venus’ life and the thought of him having an affair with another woman begins her volatile descent into the dark side of psychosexual insanity.,1.273773,6.2,9,2015-08-31,,,96.0,en,2015,0.0,Standard,6.092696868506118, alexiskendra elizabethsandy mondascott woodynaismith raygrady jonknautz mystery drama thriller horror,102
13537,Shattered Glass,"['drama', 'history']",[],"['haydenchristensen', 'petersarsgaard', 'chloësevigny', 'rosariodawson', 'melanielynskey']",billyray,"Fact-based 2003 drama about the young journalist Stephen Glass, who got a job at The New Republic in 1995 and for three years fabricated at least half of the stories he wrote.",6.27257,6.6,111,2003-11-14,6000000.0,2944752.0,94.0,en,2003,-0.509208,Standard,6.121087614075203, haydenchristensen petersarsgaard chloësevigny rosariodawson melanielynskey billyray drama history,98
20794,Novocaine,"['comedy', 'crime', 'thriller']","['murder', 'independentfilm', 'drug', 'dentist']","['chelcieross', 'stevemartin', 'lauradern', 'lynnethigpen', 'pollynoonan']",davidatkins,A dentist finds himself a murder suspect after a sexy patient seduces him into prescribing her drugs,4.148253,6.0,44,2001-11-23,6000000.0,2025238.0,95.0,en,2001,-0.6624603333333333,Standard,6.090017103101467,murder independentfilm drug dentist chelcieross stevemartin lauradern lynnethigpen pollynoonan davidatkins comedy crime thriller,128
31064,The Business of Strangers,"['drama', 'thriller']","['rape', 'sex', 'airport', 'authority', 'assistant', 'power', 'revenge', 'independentfilm', 'trust']","['juliastiles', 'stockardchanning', 'frederickweller', 'marcusgiamatti', 'jackhallett']",patrickstettner,"Julie Styron thinks she is going to be fired, but instead discovers that she is being promoted. Trapped in an airport hotel, she wants to celebrate but finds only the company of her young assistant, Paula Murphy. As the night progresses, the two women get to know each other. They flirt, they drink, they lie; personal flaws are revealed and exposed. But at the end of the night their relationship turns and becomes a complex battle of power, authority, and wit.",1.369649,5.7,19,2001-01-19,,,84.0,en,2001,0.0,Standard,6.088159898179284,rape sex airport authority assistant power revenge independentfilm trust juliastiles stockardchanning frederickweller marcusgiamatti jackhallett patrickstettner drama thriller,175
576,The Wild Bunch,"['adventure', 'western']","['underdog', 'robbery', 'bountyhunter', 'texas', 'mexicanrevolution', 'friendship', 'honor', 'gang', 'shootout', 'soldier', 'steamlocomotive', 'righteousrage']","['williamholden', 'ernestborgnine', 'robertryan', ""edmondo'brien"", 'warrenoates']",sampeckinpah,"Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties",14.970654,7.6,259,1969-06-17,6244087.0,638641.0,145.0,en,1969,-0.8977206755767496,Standard,6.278367595536475,underdog robbery bountyhunter texas mexicanrevolution friendship honor gang shootout soldier steamlocomotive righteousrage williamholden ernestborgnine robertryan edmondo'brien warrenoates sampeckinpah adventure western,219
